Dataset,Module,Module_id,Module_name,Sample,Status,Completeness_score
mags,"M00001 | Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",MAG.1,INCOMPLETE,0.3
mags,M00613 | Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,M00613,Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,MAG.47,INCOMPLETE,0.06666666666666667
mags,M00613 | Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,M00613,Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,MAG.48,INCOMPLETE,0.0
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.1,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.2,INCOMPLETE,0.23076923076923075
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.3,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.4,INCOMPLETE,0.23076923076923075
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.5,INCOMPLETE,0.3076923076923077
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.6,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.7,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.8,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.9,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.10,INCOMPLETE,0.23076923076923075
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.11,INCOMPLETE,0.07692307692307693
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.12,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.13,INCOMPLETE,0.6153846153846154
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.14,INCOMPLETE,0.6153846153846154
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.15,INCOMPLETE,0.5384615384615384
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.16,INCOMPLETE,0.3076923076923077
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.17,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.18,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.19,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.20,INCOMPLETE,0.3076923076923077
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.21,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.22,INCOMPLETE,0.5384615384615384
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.24,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.25,INCOMPLETE,0.5384615384615384
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.26,INCOMPLETE,0.5384615384615384
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.27,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.28,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.29,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.30,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.31,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.32,INCOMPLETE,0.3076923076923077
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.33,INCOMPLETE,0.5384615384615384
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.34,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.35,INCOMPLETE,0.7692307692307692
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.36,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.37,INCOMPLETE,0.6153846153846154
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.38,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.39,INCOMPLETE,0.3076923076923077
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.40,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.41,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.42,INCOMPLETE,0.3076923076923077
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.43,INCOMPLETE,0.3846153846153846
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.44,INCOMPLETE,0.5384615384615384
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.45,INCOMPLETE,0.6923076923076923
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.46,INCOMPLETE,0.4615384615384615
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.47,INCOMPLETE,0.23076923076923075
mags,M00614 | Anoxygenic_photosynthesis_in_green_sulfur_bacteria,M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,MAG.48,INCOMPLETE,0.07692307692307693
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.1,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.2,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.3,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.4,INCOMPLETE,0.33333333333333337
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.5,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.6,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.7,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.8,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.9,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.10,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.11,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.12,INCOMPLETE,0.33333333333333337
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.13,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.14,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.15,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.16,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.17,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.18,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.19,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.20,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.21,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.22,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.24,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.25,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.26,INCOMPLETE,0.33333333333333337
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.27,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.28,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.29,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.30,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.31,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.32,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.33,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.34,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.35,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.36,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.37,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.38,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.39,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.40,INCOMPLETE,0.33333333333333337
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.41,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.42,INCOMPLETE,0.33333333333333337
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.43,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.44,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.45,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.46,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.47,INCOMPLETE,0.0
mags,M00615 | Nitrate_assimilation,M00615,Nitrate_assimilation,MAG.48,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.1,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.2,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.3,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.4,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.5,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.6,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.7,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.8,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.9,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.10,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.11,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.12,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.13,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.14,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.15,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.16,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.17,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.18,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.19,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.20,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.21,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.22,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.24,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.25,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.26,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.27,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.28,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.29,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.30,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.31,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.32,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.33,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.34,COMPLETE,1.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.35,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.36,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.37,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.38,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.39,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.40,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.41,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.42,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.43,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.44,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.45,INCOMPLETE,0.25
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.46,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.47,INCOMPLETE,0.0
mags,M00616 | Sulfate-sulfur_assimilation,M00616,Sulfate-sulfur_assimilation,MAG.48,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.1,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.2,INCOMPLETE,0.5
mags,M00617 | Methanogen,M00617,Methanogen,MAG.3,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.4,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.5,INCOMPLETE,0.375
mags,M00617 | Methanogen,M00617,Methanogen,MAG.6,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.7,INCOMPLETE,0.5
mags,M00617 | Methanogen,M00617,Methanogen,MAG.8,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.9,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.10,2 BLOCKS MISSING,0.6666666666666667
mags,M00617 | Methanogen,M00617,Methanogen,MAG.11,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.12,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.13,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.14,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.15,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.16,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.17,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.18,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.19,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.20,INCOMPLETE,0.25
mags,M00617 | Methanogen,M00617,Methanogen,MAG.21,2 BLOCKS MISSING,0.6666666666666667
mags,M00617 | Methanogen,M00617,Methanogen,MAG.22,INCOMPLETE,0.375
mags,M00617 | Methanogen,M00617,Methanogen,MAG.24,INCOMPLETE,0.5
mags,M00617 | Methanogen,M00617,Methanogen,MAG.25,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.26,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.27,INCOMPLETE,0.16666666666666669
mags,M00617 | Methanogen,M00617,Methanogen,MAG.28,INCOMPLETE,0.125
mags,M00617 | Methanogen,M00617,Methanogen,MAG.29,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.30,INCOMPLETE,0.0
mags,M00617 | Methanogen,M00617,Methanogen,MAG.31,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.32,INCOMPLETE,0.25
mags,M00617 | Methanogen,M00617,Methanogen,MAG.33,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.34,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.35,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.36,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.37,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.38,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.39,INCOMPLETE,0.5
mags,M00617 | Methanogen,M00617,Methanogen,MAG.40,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.41,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.42,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.43,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.44,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.45,INCOMPLETE,0.33333333333333337
mags,M00617 | Methanogen,M00617,Methanogen,MAG.46,INCOMPLETE,0.375
mags,M00617 | Methanogen,M00617,Methanogen,MAG.47,INCOMPLETE,0.125
mags,M00617 | Methanogen,M00617,Methanogen,MAG.48,INCOMPLETE,0.125
mags,M00618 | Acetogen,M00618,Acetogen,MAG.1,INCOMPLETE,0.1111111111111111
mags,M00618 | Acetogen,M00618,Acetogen,MAG.2,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.3,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.4,INCOMPLETE,0.1111111111111111
mags,M00618 | Acetogen,M00618,Acetogen,MAG.5,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.6,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.7,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.8,INCOMPLETE,0.4444444444444444
mags,M00618 | Acetogen,M00618,Acetogen,MAG.9,INCOMPLETE,0.33333333333333337
mags,M00618 | Acetogen,M00618,Acetogen,MAG.10,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.11,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.12,INCOMPLETE,0.1111111111111111
mags,M00618 | Acetogen,M00618,Acetogen,MAG.13,INCOMPLETE,0.1111111111111111
mags,M00618 | Acetogen,M00618,Acetogen,MAG.14,INCOMPLETE,0.33333333333333337
mags,M00618 | Acetogen,M00618,Acetogen,MAG.15,INCOMPLETE,0.33333333333333337
mags,M00618 | Acetogen,M00618,Acetogen,MAG.16,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.17,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.18,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.19,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.20,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.21,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.22,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.24,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.25,INCOMPLETE,0.1111111111111111
mags,M00618 | Acetogen,M00618,Acetogen,MAG.26,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.27,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.28,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.29,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.30,INCOMPLETE,0.1111111111111111
mags,M00618 | Acetogen,M00618,Acetogen,MAG.31,INCOMPLETE,0.2222222222222222
mags,M00618 | Acetogen,M00618,Acetogen,MAG.32,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.33,INCOMPLETE,0.0
mags,M00618 | Acetogen,M00618,Acetogen,MAG.34,INCOMPLETE,0.33333333333333337
mags,M00618 | Acetogen,M00618,Acetogen,MAG.35,INCOMPLETE,0.2222222222222222
